snr,object_side_size,trial,environment_transformation,object_transformation,transformation_inferred,agents_action,mu_env,sigma_env,mu_obj,saliency
10,8,69,4,2,2,1,,,122.58,
10,8,70,0,1,1,3,,,122.58,
10,8,71,1,1,1,4,,,122.58,
10,8,72,0,1,1,3,,,122.58,
10,8,73,1,1,1,0,,,122.58,
10,8,74,4,0,0,0,,,122.58,
10,8,75,2,2,2,0,,,122.58,
10,8,76,0,2,2,1,,,122.58,
10,8,77,0,3,3,2,,,122.58,
10,8,78,2,1,1,2,,,122.58,
10,8,79,3,3,3,3,,,122.58,
10,8,80,2,1,1,4,,,122.58,
10,8,81,1,1,1,1,,,122.58,
10,8,82,2,0,0,4,,,122.58,
10,8,83,1,3,3,0,,,122.58,
10,8,84,2,4,4,3,,,122.58,
10,8,85,1,2,2,1,,,122.58,
10,8,86,4,1,1,4,,,122.58,
10,8,87,4,1,1,0,,,122.58,
10,8,88,0,1,1,1,,,122.58,
10,8,89,2,2,2,3,,,122.58,
10,8,90,2,3,3,4,,,122.58,
10,8,91,1,0,0,0,,,122.58,
10,8,92,4,3,3,4,,,122.58,
10,8,93,4,4,4,3,,,122.58,
10,8,94,1,2,2,3,,,122.58,
10,8,95,0,3,3,1,,,122.58,
10,8,96,2,2,2,2,,,122.58,
10,8,97,0,3,3,2,,,122.58,
10,8,98,3,3,3,3,,,122.58,
10,8,99,4,4,4,2,,,122.58,
10,9,0,4,3,3,1,,,122.58,
10,9,1,3,0,0,2,,,122.58,
10,9,2,3,1,1,0,,,122.58,
10,9,3,2,3,3,2,,,122.58,
10,9,4,2,0,0,4,,,122.58,
10,9,5,3,3,3,3,,,122.58,
10,9,6,1,4,4,0,,,122.58,
10,9,7,4,2,2,1,,,122.58,
10,9,8,3,4,4,4,,,122.58,
10,9,9,1,2,2,4,,,122.58,
10,9,10,4,4,4,4,,,122.58,
10,9,11,0,0,0,2,,,122.58,
10,9,12,3,4,4,2,,,122.58,
10,9,13,4,1,1,3,,,122.58,
10,9,14,3,4,4,4,,,122.58,
10,9,15,0,0,0,0,,,122.58,
10,9,16,3,4,4,3,,,122.58,
10,9,17,2,1,1,1,,,122.58,
10,9,18,2,2,2,1,,,122.58,
10,9,19,3,3,3,2,,,122.58,
10,9,20,1,3,3,0,,,122.58,
10,9,21,4,4,4,1,,,122.58,
10,9,22,4,0,0,1,,,122.58,
10,9,23,4,3,3,1,,,122.58,
10,9,24,0,4,4,3,,,122.58,
10,9,25,3,0,0,1,,,122.58,
10,9,26,0,0,0,2,,,122.58,
10,9,27,4,3,3,2,,,122.58,
10,9,28,0,3,3,4,,,122.58,
10,9,29,4,2,2,2,,,122.58,
10,9,30,1,4,4,1,,,122.58,
10,9,31,1,1,1,0,,,122.58,
10,9,32,3,4,4,3,,,122.58,
10,9,33,4,1,1,4,,,122.58,
10,9,34,0,4,4,3,,,122.58,
10,9,35,0,1,1,3,,,122.58,
10,9,36,3,2,2,0,,,122.58,
10,9,37,4,0,0,1,,,122.58,
10,9,38,0,0,0,4,,,122.58,
10,9,39,0,2,2,2,,,122.58,
10,9,40,3,1,1,4,,,122.58,
10,9,41,3,0,0,3,,,122.58,
10,9,42,3,4,4,4,,,122.58,
10,9,43,1,4,4,1,,,122.58,
10,9,44,2,1,1,4,,,122.58,
10,9,45,2,3,3,1,,,122.58,
10,9,46,4,0,0,4,,,122.58,
10,9,47,4,2,2,1,,,122.58,
10,9,48,3,4,4,4,,,122.58,
10,9,49,3,1,1,4,,,122.58,
10,9,50,2,3,3,0,,,122.58,
10,9,51,3,2,2,1,,,122.58,
10,9,52,4,4,4,0,,,122.58,
10,9,53,1,2,2,4,,,122.58,
10,9,54,2,3,3,1,,,122.58,
10,9,55,4,1,1,1,,,122.58,
10,9,56,1,1,1,1,,,122.58,
10,9,57,1,2,2,4,,,122.58,
10,9,58,4,2,2,3,,,122.58,
10,9,59,0,2,2,1,,,122.58,
10,9,60,4,0,0,3,,,122.58,
10,9,61,0,1,1,3,,,122.58,
10,9,62,2,4,4,1,,,122.58,
10,9,63,2,1,1,2,,,122.58,
10,9,64,1,4,4,3,,,122.58,
10,9,65,2,2,2,0,,,122.58,
10,9,66,3,1,1,2,,,122.58,
10,9,67,2,0,0,4,,,122.58,
10,9,68,3,0,0,4,,,122.58,
10,9,69,4,3,3,2,,,122.58,
10,9,70,1,0,0,2,,,122.58,
10,9,71,0,1,1,1,,,122.58,
10,9,72,4,4,4,2,,,122.58,
10,9,73,1,2,2,1,,,122.58,
10,9,74,4,0,0,2,,,122.58,
10,9,75,4,4,4,2,,,122.58,
10,9,76,0,4,4,1,,,122.58,
10,9,77,4,0,0,3,,,122.58,
10,9,78,3,4,4,4,,,122.58,
10,9,79,4,3,3,0,,,122.58,
10,9,80,1,1,1,0,,,122.58,
10,9,81,3,0,0,1,,,122.58,
10,9,82,2,2,2,0,,,122.58,
10,9,83,3,2,2,2,,,122.58,
10,9,84,3,2,2,2,,,122.58,
10,9,85,3,1,1,1,,,122.58,
10,9,86,0,1,1,3,,,122.58,
10,9,87,2,2,2,4,,,122.58,
10,9,88,1,4,4,4,,,122.58,
10,9,89,4,4,4,0,,,122.58,
10,9,90,2,0,0,0,,,122.58,
10,9,91,3,0,0,1,,,122.58,
10,9,92,0,4,4,1,,,122.58,
10,9,93,0,3,3,3,,,122.58,
10,9,94,2,4,4,2,,,122.58,
10,9,95,3,2,2,3,,,122.58,
10,9,96,0,0,0,1,,,122.58,
10,9,97,4,4,4,0,,,122.58,
10,9,98,1,2,2,4,,,122.58,
10,9,99,1,2,2,4,,,122.58,
10,10,0,4,1,1,3,,,122.58,
10,10,1,0,4,4,0,,,122.58,
10,10,2,0,0,0,4,,,122.58,
10,10,3,4,1,1,2,,,122.58,
10,10,4,3,0,0,0,,,122.58,
10,10,5,4,2,2,0,,,122.58,
10,10,6,4,1,1,2,,,122.58,
10,10,7,4,3,3,0,,,122.58,
10,10,8,2,1,1,3,,,122.58,
10,10,9,1,2,2,2,,,122.58,
10,10,10,0,1,1,3,,,122.58,
10,10,11,2,4,4,0,,,122.58,
10,10,12,2,0,0,0,,,122.58,
10,10,13,0,3,3,4,,,122.58,
10,10,14,0,1,1,0,,,122.58,
10,10,15,4,3,3,1,,,122.58,
10,10,16,1,2,2,1,,,122.58,
10,10,17,1,1,1,4,,,122.58,
10,10,18,2,4,4,3,,,122.58,
10,10,19,0,2,2,0,,,122.58,
10,10,20,4,1,1,3,,,122.58,
10,10,21,2,3,3,3,,,122.58,
10,10,22,1,0,0,0,,,122.58,
10,10,23,3,1,1,1,,,122.58,
10,10,24,4,0,0,2,,,122.58,
10,10,25,1,4,4,2,,,122.58,
10,10,26,1,2,2,4,,,122.58,
10,10,27,2,0,0,0,,,122.58,
10,10,28,0,3,3,4,,,122.58,
10,10,29,2,4,4,4,,,122.58,
10,10,30,1,1,1,2,,,122.58,
10,10,31,1,2,2,0,,,122.58,
10,10,32,2,4,4,0,,,122.58,
10,10,33,0,0,0,2,,,122.58,
10,10,34,0,4,4,4,,,122.58,
10,10,35,0,3,3,2,,,122.58,
10,10,36,1,0,0,1,,,122.58,
10,10,37,0,3,3,1,,,122.58,
10,10,38,3,4,4,1,,,122.58,
10,10,39,0,3,3,0,,,122.58,
10,10,40,3,2,2,2,,,122.58,
10,10,41,3,1,1,3,,,122.58,
10,10,42,2,3,3,3,,,122.58,
10,10,43,0,0,0,4,,,122.58,
10,10,44,4,2,2,2,,,122.58,
10,10,45,3,1,1,0,,,122.58,
10,10,46,2,3,3,4,,,122.58,
10,10,47,1,0,0,1,,,122.58,
10,10,48,3,1,1,4,,,122.58,
10,10,49,4,4,4,0,,,122.58,
10,10,50,2,2,2,2,,,122.58,
10,10,51,2,1,1,2,,,122.58,
10,10,52,4,0,0,2,,,122.58,
10,10,53,1,4,4,1,,,122.58,
10,10,54,4,1,1,4,,,122.58,
10,10,55,2,3,3,0,,,122.58,
10,10,56,0,4,4,4,,,122.58,
10,10,57,2,3,3,0,,,122.58,
10,10,58,2,2,2,3,,,122.58,
10,10,59,3,1,1,2,,,122.58,
10,10,60,1,4,4,4,,,122.58,
10,10,61,2,2,2,0,,,122.58,
10,10,62,1,0,0,1,,,122.58,
10,10,63,3,3,3,2,,,122.58,
10,10,64,0,3,3,0,,,122.58,
10,10,65,4,1,1,2,,,122.58,
10,10,66,1,0,0,0,,,122.58,
10,10,67,4,0,0,4,,,122.58,
10,10,68,2,3,3,2,,,122.58,
10,10,69,4,4,4,2,,,122.58,
10,10,70,0,1,1,4,,,122.58,
10,10,71,4,4,4,4,,,122.58,
10,10,72,1,2,2,4,,,122.58,
10,10,73,0,4,4,4,,,122.58,
10,10,74,0,1,1,2,,,122.58,
10,10,75,3,3,3,3,,,122.58,
10,10,76,0,2,2,0,,,122.58,
10,10,77,0,2,2,0,,,122.58,
10,10,78,3,2,2,1,,,122.58,
10,10,79,2,3,3,0,,,122.58,
10,10,80,0,1,1,2,,,122.58,
10,10,81,0,4,4,2,,,122.58,
10,10,82,1,3,3,1,,,122.58,
10,10,83,3,0,0,4,,,122.58,
10,10,84,0,1,1,2,,,122.58,
10,10,85,1,3,3,2,,,122.58,
10,10,86,3,0,0,4,,,122.58,
10,10,87,2,1,1,1,,,122.58,
10,10,88,3,4,4,2,,,122.58,
10,10,89,1,4,4,4,,,122.58,
10,10,90,2,4,4,0,,,122.58,
10,10,91,1,2,2,4,,,122.58,
10,10,92,4,2,2,4,,,122.58,
10,10,93,2,0,0,3,,,122.58,
10,10,94,0,1,1,1,,,122.58,
10,10,95,2,3,3,0,,,122.58,
10,10,96,1,1,1,3,,,122.58,
10,10,97,3,1,1,0,,,122.58,
10,10,98,1,3,3,3,,,122.58,
10,10,99,1,0,0,1,,,122.58,
20,0,0,3,-1,4,3,,,135.2,
20,0,1,1,-1,1,0,,,135.2,
20,0,2,1,-1,0,1,,,135.2,
20,0,3,0,-1,1,3,,,135.2,
20,0,4,4,-1,4,1,,,135.2,
20,0,5,0,-1,2,3,,,135.2,
20,0,6,2,-1,2,3,,,135.2,
20,0,7,1,-1,1,0,,,135.2,
20,0,8,4,-1,4,3,,,135.2,
20,0,9,0,-1,2,2,,,135.2,
20,0,10,4,-1,1,4,,,135.2,
20,0,11,4,-1,2,2,,,135.2,
20,0,12,1,-1,1,1,,,135.2,
20,0,13,4,-1,4,0,,,135.2,
20,0,14,3,-1,0,1,,,135.2,
20,0,15,1,-1,3,4,,,135.2,
20,0,16,3,-1,4,1,,,135.2,
20,0,17,1,-1,1,1,,,135.2,
20,0,18,0,-1,0,2,,,135.2,
20,0,19,3,-1,3,2,,,135.2,
20,0,20,1,-1,4,4,,,135.2,
20,0,21,3,-1,3,2,,,135.2,
20,0,22,2,-1,2,4,,,135.2,
20,0,23,0,-1,0,1,,,135.2,
20,0,24,0,-1,0,3,,,135.2,
20,0,25,4,-1,4,0,,,135.2,
20,0,26,1,-1,2,0,,,135.2,
20,0,27,1,-1,1,3,,,135.2,
20,0,28,2,-1,2,4,,,135.2,
20,0,29,3,-1,0,3,,,135.2,
20,0,30,2,-1,4,3,,,135.2,
20,0,31,4,-1,4,3,,,135.2,
20,0,32,3,-1,3,4,,,135.2,
20,0,33,3,-1,3,4,,,135.2,
20,0,34,0,-1,4,0,,,135.2,
20,0,35,3,-1,3,2,,,135.2,
20,0,36,4,-1,1,2,,,135.2,
20,0,37,4,-1,4,2,,,135.2,
20,0,38,1,-1,1,4,,,135.2,
20,0,39,0,-1,0,2,,,135.2,
20,0,40,3,-1,3,1,,,135.2,
20,0,41,2,-1,2,1,,,135.2,
20,0,42,4,-1,3,1,,,135.2,
20,0,43,1,-1,1,2,,,135.2,
20,0,44,2,-1,3,0,,,135.2,
20,0,45,2,-1,2,2,,,135.2,
20,0,46,1,-1,1,0,,,135.2,
20,0,47,3,-1,0,2,,,135.2,
20,0,48,3,-1,3,2,,,135.2,
20,0,49,1,-1,1,4,,,135.2,
20,0,50,0,-1,3,0,,,135.2,
20,0,51,4,-1,2,2,,,135.2,
20,0,52,0,-1,0,3,,,135.2,
20,0,53,0,-1,4,4,,,135.2,
20,0,54,0,-1,3,2,,,135.2,
20,0,55,0,-1,0,3,,,135.2,
20,0,56,2,-1,2,3,,,135.2,
20,0,57,0,-1,4,2,,,135.2,
20,0,58,4,-1,1,1,,,135.2,
20,0,59,2,-1,4,2,,,135.2,
20,0,60,1,-1,0,0,,,135.2,
20,0,61,4,-1,4,2,,,135.2,
20,0,62,2,-1,2,1,,,135.2,
20,0,63,3,-1,3,2,,,135.2,
20,0,64,2,-1,2,2,,,135.2,
20,0,65,4,-1,4,2,,,135.2,
20,0,66,1,-1,0,1,,,135.2,
20,0,67,0,-1,3,1,,,135.2,
20,0,68,0,-1,2,3,,,135.2,
20,0,69,4,-1,4,3,,,135.2,
20,0,70,3,-1,3,0,,,135.2,
20,0,71,3,-1,3,3,,,135.2,
20,0,72,3,-1,2,0,,,135.2,
20,0,73,0,-1,0,3,,,135.2,
20,0,74,1,-1,1,2,,,135.2,
20,0,75,4,-1,4,3,,,135.2,
20,0,76,1,-1,1,4,,,135.2,
20,0,77,0,-1,0,2,,,135.2,
20,0,78,2,-1,2,1,,,135.2,
20,0,79,4,-1,4,0,,,135.2,
20,0,80,4,-1,4,0,,,135.2,
20,0,81,0,-1,2,1,,,135.2,
20,0,82,3,-1,3,2,,,135.2,
20,0,83,4,-1,4,1,,,135.2,
20,0,84,1,-1,4,0,,,135.2,
20,0,85,0,-1,0,4,,,135.2,
20,0,86,3,-1,3,0,,,135.2,
20,0,87,4,-1,4,3,,,135.2,
20,0,88,0,-1,2,0,,,135.2,
20,0,89,3,-1,3,3,,,135.2,
20,0,90,1,-1,0,2,,,135.2,
20,0,91,4,-1,4,1,,,135.2,
20,0,92,4,-1,4,0,,,135.2,
20,0,93,3,-1,2,4,,,135.2,
20,0,94,4,-1,4,1,,,135.2,
20,0,95,4,-1,4,4,,,135.2,
20,0,96,4,-1,0,4,,,135.2,
20,0,97,2,-1,0,1,,,135.2,
20,0,98,3,-1,3,2,,,135.2,
20,0,99,3,-1,3,0,,,135.2,
20,1,0,1,4,1,0,,,135.2,
20,1,1,3,3,3,2,,,135.2,
20,1,2,1,1,1,3,,,135.2,
20,1,3,0,0,0,4,,,135.2,
20,1,4,2,4,4,0,,,135.2,
20,1,5,1,1,4,1,,,135.2,
20,1,6,3,2,3,4,,,135.2,
20,1,7,4,2,2,4,,,135.2,
20,1,8,4,2,2,4,,,135.2,
20,1,9,0,1,0,3,,,135.2,
20,1,10,0,3,0,1,,,135.2,
20,1,11,2,2,4,4,,,135.2,
20,1,12,2,3,2,4,,,135.2,
20,1,13,4,2,4,0,,,135.2,
20,1,14,4,4,4,1,,,135.2,
20,1,15,0,3,3,2,,,135.2,
20,1,16,4,1,4,4,,,135.2,
20,1,17,3,4,4,0,,,135.2,
20,1,18,4,0,0,4,,,135.2,
20,1,19,1,2,4,2,,,135.2,
20,1,20,4,4,4,1,,,135.2,
20,1,21,1,1,1,2,,,135.2,
20,1,22,2,3,4,4,,,135.2,
20,1,23,4,3,3,3,,,135.2,
20,1,24,0,4,2,0,,,135.2,
20,1,25,2,3,3,2,,,135.2,
20,1,26,1,2,4,4,,,135.2,
20,1,27,1,4,4,4,,,135.2,
20,1,28,0,4,0,0,,,135.2,
20,1,29,4,0,1,2,,,135.2,
20,1,30,4,0,0,4,,,135.2,
20,1,31,2,0,0,4,,,135.2,
20,1,32,2,4,4,2,,,135.2,
20,1,33,0,2,3,2,,,135.2,
20,1,34,0,2,0,0,,,135.2,
20,1,35,1,0,1,1,,,135.2,
20,1,36,4,0,4,2,,,135.2,
20,1,37,0,3,0,3,,,135.2,
20,1,38,1,0,1,1,,,135.2,
20,1,39,4,0,4,2,,,135.2,
20,1,40,0,1,1,2,,,135.2,
20,1,41,0,1,0,3,,,135.2,
20,1,42,2,2,2,4,,,135.2,
20,1,43,3,2,3,4,,,135.2,
20,1,44,3,1,3,3,,,135.2,
20,1,45,3,3,3,2,,,135.2,
20,1,46,4,2,2,3,,,135.2,
20,1,47,3,4,4,0,,,135.2,
20,1,48,1,4,4,0,,,135.2,
20,1,49,3,4,4,0,,,135.2,
20,1,50,2,1,2,4,,,135.2,
20,1,51,4,2,4,1,,,135.2,
20,1,52,2,4,2,2,,,135.2,
20,1,53,4,2,4,1,,,135.2,
20,1,54,2,1,4,1,,,135.2,
20,1,55,3,3,3,3,,,135.2,
20,1,56,4,1,1,3,,,135.2,
20,1,57,2,1,1,3,,,135.2,
20,1,58,0,3,3,2,,,135.2,
20,1,59,1,1,1,4,,,135.2,
20,1,60,4,2,2,4,,,135.2,
20,1,61,4,2,4,0,,,135.2,
20,1,62,3,0,0,0,,,135.2,
20,1,63,3,4,4,4,,,135.2,
20,1,64,0,0,0,4,,,135.2,
20,1,65,0,0,1,2,,,135.2,
20,1,66,3,1,1,3,,,135.2,
20,1,67,2,3,2,1,,,135.2,
20,1,68,0,1,0,0,,,135.2,
20,1,69,2,0,0,3,,,135.2,
20,1,70,4,3,4,1,,,135.2,
20,1,71,0,1,1,3,,,135.2,
20,1,72,2,1,3,3,,,135.2,
20,1,73,1,2,0,2,,,135.2,
20,1,74,2,3,4,3,,,135.2,
20,1,75,1,3,0,2,,,135.2,
20,1,76,3,4,4,2,,,135.2,
20,1,77,2,1,4,0,,,135.2,
20,1,78,4,1,1,0,,,135.2,
20,1,79,3,2,2,1,,,135.2,
20,1,80,2,4,0,2,,,135.2,
20,1,81,3,0,0,0,,,135.2,
20,1,82,1,4,1,1,,,135.2,
20,1,83,3,3,0,0,,,135.2,
20,1,84,2,2,2,1,,,135.2,
20,1,85,2,3,3,1,,,135.2,
20,1,86,3,0,3,3,,,135.2,
20,1,87,4,0,0,1,,,135.2,
20,1,88,4,4,4,0,,,135.2,
20,1,89,2,2,2,1,,,135.2,
20,1,90,4,4,4,4,,,135.2,
20,1,91,0,4,4,4,,,135.2,
20,1,92,4,0,4,0,,,135.2,
20,1,93,0,3,0,1,,,135.2,
20,1,94,3,4,2,2,,,135.2,
20,1,95,0,1,2,0,,,135.2,
20,1,96,0,3,0,2,,,135.2,
20,1,97,3,1,1,4,,,135.2,
20,1,98,1,1,1,4,,,135.2,
20,1,99,3,3,3,2,,,135.2,
20,2,0,0,1,2,3,,,135.2,
20,2,1,2,3,3,3,,,135.2,
20,2,2,4,2,2,0,,,135.2,
20,2,3,2,4,0,1,,,135.2,
20,2,4,3,4,4,3,,,135.2,
20,2,5,3,1,1,4,,,135.2,
20,2,6,2,4,4,1,,,135.2,
20,2,7,3,3,3,0,,,135.2,
20,2,8,4,3,3,2,,,135.2,
20,2,9,3,0,0,4,,,135.2,
20,2,10,3,0,4,4,,,135.2,
20,2,11,3,4,4,3,,,135.2,
20,2,12,1,3,3,2,,,135.2,
20,2,13,0,2,2,0,,,135.2,
20,2,14,0,1,1,4,,,135.2,
20,2,15,1,3,3,3,,,135.2,
20,2,16,4,2,2,0,,,135.2,
20,2,17,2,2,2,3,,,135.2,
20,2,18,4,2,2,0,,,135.2,
20,2,19,4,4,4,3,,,135.2,
20,2,20,0,1,0,3,,,135.2,
20,2,21,1,3,3,3,,,135.2,
20,2,22,0,2,2,3,,,135.2,
20,2,23,4,3,3,2,,,135.2,
20,2,24,4,1,1,1,,,135.2,
20,2,25,2,1,1,0,,,135.2,
20,2,26,1,0,0,2,,,135.2,
20,2,27,0,1,1,1,,,135.2,
20,2,28,4,4,4,3,,,135.2,
20,2,29,1,3,1,3,,,135.2,
20,2,30,4,0,0,1,,,135.2,
20,2,31,0,1,0,0,,,135.2,
20,2,32,3,4,0,2,,,135.2,
20,2,33,2,0,0,2,,,135.2,
20,2,34,4,3,3,1,,,135.2,
20,2,35,4,4,4,1,,,135.2,
20,2,36,3,1,1,3,,,135.2,
20,2,37,1,0,0,4,,,135.2,
20,2,38,1,2,2,0,,,135.2,
20,2,39,0,1,1,2,,,135.2,
20,2,40,0,2,3,4,,,135.2,
20,2,41,4,0,4,2,,,135.2,
20,2,42,0,1,1,3,,,135.2,
20,2,43,0,4,4,4,,,135.2,
20,2,44,1,3,3,0,,,135.2,
20,2,45,0,3,3,0,,,135.2,
20,2,46,1,1,1,0,,,135.2,
20,2,47,4,0,0,3,,,135.2,
20,2,48,3,2,2,2,,,135.2,
20,2,49,4,2,2,3,,,135.2,
20,2,50,3,0,0,4,,,135.2,
20,2,51,4,1,1,2,,,135.2,
20,2,52,0,0,0,0,,,135.2,
20,2,53,1,0,0,1,,,135.2,
20,2,54,0,2,2,3,,,135.2,
20,2,55,1,3,3,0,,,135.2,
20,2,56,0,3,3,2,,,135.2,
20,2,57,0,2,2,2,,,135.2,
20,2,58,2,0,0,2,,,135.2,
20,2,59,2,3,3,4,,,135.2,
20,2,60,3,3,3,3,,,135.2,
20,2,61,2,2,2,1,,,135.2,
20,2,62,0,2,2,3,,,135.2,
20,2,63,2,3,3,1,,,135.2,
20,2,64,3,4,4,3,,,135.2,
20,2,65,3,0,0,3,,,135.2,
20,2,66,4,1,1,1,,,135.2,
20,2,67,3,3,3,0,,,135.2,
20,2,68,4,1,1,4,,,135.2,
20,2,69,2,4,4,3,,,135.2,
20,2,70,4,1,1,3,,,135.2,
20,2,71,2,0,0,1,,,135.2,
20,2,72,2,0,0,4,,,135.2,
20,2,73,1,0,0,2,,,135.2,
20,2,74,2,3,3,0,,,135.2,
20,2,75,4,0,4,1,,,135.2,
20,2,76,3,2,2,0,,,135.2,
20,2,77,1,4,4,0,,,135.2,
20,2,78,1,3,3,1,,,135.2,
20,2,79,2,0,0,3,,,135.2,
20,2,80,2,3,3,3,,,135.2,
20,2,81,3,4,4,3,,,135.2,
20,2,82,1,0,0,0,,,135.2,
20,2,83,0,3,3,0,,,135.2,
20,2,84,3,0,0,4,,,135.2,
20,2,85,4,2,2,0,,,135.2,
20,2,86,0,1,1,2,,,135.2,
20,2,87,1,1,1,4,,,135.2,
20,2,88,2,2,2,2,,,135.2,
20,2,89,3,4,0,2,,,135.2,
20,2,90,0,4,4,0,,,135.2,
20,2,91,2,1,1,3,,,135.2,
20,2,92,2,2,2,3,,,135.2,
20,2,93,4,0,0,1,,,135.2,
20,2,94,2,1,1,0,,,135.2,
20,2,95,2,4,4,2,,,135.2,
20,2,96,0,2,2,4,,,135.2,
20,2,97,1,4,4,2,,,135.2,
20,2,98,3,1,3,3,,,135.2,
20,2,99,3,2,2,2,,,135.2,
20,3,0,3,4,4,1,,,135.2,
20,3,1,1,3,3,3,,,135.2,
20,3,2,1,3,3,3,,,135.2,
20,3,3,0,1,0,4,,,135.2,
20,3,4,0,0,0,2,,,135.2,
20,3,5,0,2,0,1,,,135.2,
20,3,6,1,4,4,4,,,135.2,
20,3,7,0,0,0,4,,,135.2,
20,3,8,1,2,2,2,,,135.2,
20,3,9,3,2,2,2,,,135.2,
20,3,10,3,4,4,1,,,135.2,
20,3,11,0,0,0,3,,,135.2,
20,3,12,2,4,4,2,,,135.2,
20,3,13,1,2,2,4,,,135.2,
20,3,14,4,2,2,1,,,135.2,
20,3,15,0,2,2,0,,,135.2,
20,3,16,4,3,4,4,,,135.2,
20,3,17,4,1,1,1,,,135.2,
20,3,18,0,4,0,4,,,135.2,
20,3,19,1,4,4,2,,,135.2,
20,3,20,0,1,3,3,,,135.2,
20,3,21,0,3,3,0,,,135.2,
20,3,22,4,0,0,3,,,135.2,
20,3,23,2,0,0,3,,,135.2,
20,3,24,3,0,0,2,,,135.2,
20,3,25,0,2,2,3,,,135.2,
20,3,26,0,2,2,4,,,135.2,
20,3,27,0,3,3,0,,,135.2,
20,3,28,3,4,4,3,,,135.2,
20,3,29,4,2,2,2,,,135.2,
20,3,30,1,3,3,4,,,135.2,
20,3,31,1,1,1,2,,,135.2,
20,3,32,4,1,1,0,,,135.2,
20,3,33,4,4,4,2,,,135.2,
20,3,34,3,0,0,4,,,135.2,
20,3,35,0,2,2,4,,,135.2,
20,3,36,4,2,2,4,,,135.2,
20,3,37,2,3,3,3,,,135.2,
20,3,38,4,2,2,0,,,135.2,
20,3,39,4,3,3,3,,,135.2,
20,3,40,3,3,3,1,,,135.2,
20,3,41,2,2,2,1,,,135.2,
20,3,42,4,3,3,4,,,135.2,
20,3,43,3,1,3,0,,,135.2,
20,3,44,1,2,2,2,,,135.2,
20,3,45,4,1,1,3,,,135.2,
20,3,46,0,4,4,3,,,135.2,
20,3,47,0,2,2,3,,,135.2,
20,3,48,4,3,3,2,,,135.2,
20,3,49,1,3,3,2,,,135.2,
20,3,50,2,4,4,2,,,135.2,
20,3,51,3,3,3,2,,,135.2,
20,3,52,2,3,3,2,,,135.2,
20,3,53,2,1,1,4,,,135.2,
20,3,54,0,2,2,3,,,135.2,
20,3,55,2,3,3,2,,,135.2,
20,3,56,0,1,1,3,,,135.2,
20,3,57,4,0,0,0,,,135.2,
20,3,58,4,4,4,4,,,135.2,
20,3,59,4,2,2,4,,,135.2,
20,3,60,2,4,4,0,,,135.2,
20,3,61,1,0,0,0,,,135.2,
20,3,62,3,1,1,3,,,135.2,
20,3,63,4,2,2,1,,,135.2,
20,3,64,0,4,4,4,,,135.2,
20,3,65,0,3,3,4,,,135.2,
20,3,66,0,4,4,1,,,135.2,
20,3,67,3,0,0,4,,,135.2,
20,3,68,4,1,1,0,,,135.2,
20,3,69,4,1,1,0,,,135.2,
20,3,70,3,4,4,4,,,135.2,
20,3,71,0,2,2,4,,,135.2,
20,3,72,4,4,4,2,,,135.2,
20,3,73,1,2,2,2,,,135.2,
20,3,74,1,2,2,2,,,135.2,
20,3,75,4,2,2,1,,,135.2,
20,3,76,4,1,1,0,,,135.2,
20,3,77,0,4,4,3,,,135.2,
20,3,78,1,4,4,3,,,135.2,
20,3,79,2,2,2,4,,,135.2,
20,3,80,4,3,3,1,,,135.2,
20,3,81,3,4,4,4,,,135.2,
20,3,82,0,1,1,4,,,135.2,
20,3,83,2,2,2,0,,,135.2,
20,3,84,1,3,3,3,,,135.2,
20,3,85,3,3,3,4,,,135.2,
20,3,86,2,1,1,4,,,135.2,
20,3,87,0,0,0,2,,,135.2,
20,3,88,0,3,3,0,,,135.2,
20,3,89,3,0,0,2,,,135.2,
20,3,90,3,3,3,3,,,135.2,
20,3,91,3,0,0,1,,,135.2,
20,3,92,2,0,0,4,,,135.2,
20,3,93,4,2,4,3,,,135.2,
20,3,94,4,3,3,3,,,135.2,
20,3,95,0,3,3,4,,,135.2,
20,3,96,4,2,2,4,,,135.2,
20,3,97,4,0,0,0,,,135.2,
20,3,98,0,0,0,2,,,135.2,
20,3,99,2,1,1,2,,,135.2,
20,4,0,3,4,4,1,,,135.2,
20,4,1,4,1,1,0,,,135.2,
20,4,2,3,2,2,2,,,135.2,
20,4,3,4,4,4,4,,,135.2,
20,4,4,0,1,1,2,,,135.2,
20,4,5,0,3,3,1,,,135.2,
20,4,6,0,2,2,2,,,135.2,
20,4,7,0,2,2,1,,,135.2,
20,4,8,4,2,2,0,,,135.2,
20,4,9,3,0,0,0,,,135.2,
20,4,10,2,1,1,0,,,135.2,
20,4,11,3,4,4,0,,,135.2,
20,4,12,1,3,3,4,,,135.2,
20,4,13,2,4,4,0,,,135.2,
20,4,14,1,1,1,0,,,135.2,
20,4,15,0,1,1,4,,,135.2,
20,4,16,2,3,3,4,,,135.2,
20,4,17,4,0,0,2,,,135.2,
20,4,18,4,1,1,3,,,135.2,
20,4,19,1,2,2,1,,,135.2,
20,4,20,1,4,4,0,,,135.2,
20,4,21,0,0,0,0,,,135.2,
20,4,22,0,0,0,0,,,135.2,
20,4,23,2,0,0,1,,,135.2,
20,4,24,3,2,2,2,,,135.2,
20,4,25,0,1,1,4,,,135.2,
20,4,26,3,4,4,1,,,135.2,
20,4,27,1,2,2,1,,,135.2,
